po_number,line_number,material_id,quantity_order,uom,delivery_date,unit_price,line_total
HPO41_5,1,GASKET,18,pcs,2025-02-16,396.66,7139.88
HPO41_5,2,9%_Ni_Alloy,3,ft,2025-03-02,219.2,657.6
HPO41_5,3,9%_Ni_Alloy,5,ft,2025-03-13,361.81,1809.05
HPO41_5,4,9%_Ni_Alloy,2,ft,2025-03-04,178.27,356.54
HPO41_5,5,304L_SS,7,ft,2025-02-21,317.37,2221.59
HPO41_5,6,INSULATION,6,pcs,2025-02-02,253.26,1519.56
HPO41_5,7,FLANGE,1,pcs,2025-02-16,104.06,104.06
HPO41_6,1,304L_SS,7,ft,2025-05-19,164.38,1150.66
HPO41_6,2,304L_SS,16,ft,2025-05-17,316.34,5061.44
HPO41_6,3,9%_Ni_Alloy,5,ft,2025-05-19,212.98,1064.9
HPO41_7,1,FLANGE,13,pcs,2025-05-08,191.83,2493.79
HPO41_7,2,VALVE,19,pcs,2025-04-27,86.49,1643.31
HPO41_7,3,FLANGE,14,pcs,2025-05-02,306.68,4293.52
HPO41_7,4,GASKET,3,pcs,2025-04-29,139.23,417.69
HPO41_7,5,INSULATION,6,pcs,2025-04-22,193.43,1160.58
HPO41_7,6,FLANGE,1,pcs,2025-05-06,217.3,217.3
HPO41_8,1,9%_Ni_Alloy,16,ft,2024-07-29,229.48,3671.68
HPO41_8,2,9%_Ni_Alloy,8,ft,2024-08-06,136.02,1088.16
HPO41_8,3,304L_SS,13,ft,2024-08-05,373.61,4856.93
HPO41_8,4,9%_Ni_Alloy,10,ft,2024-07-30,136.25,1362.5
HPO41_8,5,FLANGE,14,pcs,2024-07-02,386.4,5409.6
HPO41_8,6,VALVE,16,pcs,2024-07-14,306.24,4899.84
HPO41_9,1,VALVE,14,pcs,2024-07-30,340.93,4773.02
HPO41_9,2,9%_Ni_Alloy,3,ft,2024-08-23,291.84,875.52
HPO41_9,3,VALVE,3,pcs,2024-08-12,308.56,925.68
HPO41_9,4,9%_Ni_Alloy,17,ft,2024-08-17,194.66,3309.22
HPO41_9,5,FLANGE,8,pcs,2024-08-03,89.16,713.28
HPO41_9,6,INSULATION,11,pcs,2024-08-01,145.12,1596.32
HPO41_9,7,VALVE,15,pcs,2024-08-11,308.89,4633.35
HPO41_10,1,9%_Ni_Alloy,7,ft,2024-12-13,375.3,2627.1
HPO41_10,2,9%_Ni_Alloy,14,ft,2024-12-17,304.15,4258.1
HPO41_10,3,VALVE,20,pcs,2024-12-06,381.62,7632.4
HPO41_11,1,FLANGE,10,pcs,2025-03-04,295.92,2959.2
HPO41_11,2,9%_Ni_Alloy,2,ft,2025-04-08,112.93,225.86
HPO41_11,3,304L_SS,3,ft,2025-03-24,226.11,678.33
HPO41_11,4,304L_SS,3,ft,2025-03-19,330.06,990.18
HPO41_11,5,FLANGE,17,pcs,2025-03-10,132.2,2247.4
HPO41_11,6,9%_Ni_Alloy,11,ft,2025-03-24,183.72,2020.92
HPO41_11,7,304L_SS,15,ft,2025-03-21,381.38,5720.7
HPO41_12,1,9%_Ni_Alloy,11,ft,2024-08-14,231.89,2550.79
HPO41_12,2,INSULATION,1,pcs,2024-07-13,133.95,133.95
HPO41_12,3,304L_SS,13,ft,2024-08-12,374.66,4870.58
HPO41_12,4,304L_SS,12,ft,2024-07-31,198.47,2381.64
HPO41_12,5,GASKET,20,pcs,2024-07-19,116.7,2334.0
HPO41_12,6,304L_SS,3,ft,2024-08-09,327.95,983.85
HPO41_13,1,304L_SS,8,ft,2024-06-13,201.81,1614.48
HPO41_13,2,VALVE,14,pcs,2024-05-27,98.64,1380.96
HPO41_13,3,FLANGE,15,pcs,2024-06-08,388.63,5829.45
HPO41_13,4,GASKET,17,pcs,2024-05-29,277.77,4722.09
HPO41_13,5,VALVE,7,pcs,2024-06-07,178.14,1246.98
HPO41_13,6,VALVE,17,pcs,2024-06-01,217.0,3689.0
HPO41_13,7,9%_Ni_Alloy,4,ft,2024-06-16,250.07,1000.28
HPO41_14,1,304L_SS,3,ft,2025-02-24,89.97,269.91
HPO41_14,2,9%_Ni_Alloy,4,ft,2025-02-13,95.88,383.52
HPO41_14,3,VALVE,4,pcs,2025-01-26,208.39,833.56
HPO41_14,4,VALVE,10,pcs,2025-02-05,285.19,2851.9
HPO41_14,5,304L_SS,7,ft,2025-02-04,252.51,1767.57
HPO41_14,6,304L_SS,16,ft,2025-02-10,138.56,2216.96
HPO42_1,1,VALVE,11,pcs,2025-01-22,306.75,3374.25
HPO42_1,2,304L_SS,15,ft,2025-02-26,358.69,5380.35
HPO42_1,3,304L_SS,10,ft,2025-02-03,312.9,3129.0
HPO42_1,4,FLANGE,8,pcs,2025-01-30,301.45,2411.6
HPO42_1,5,GASKET,8,pcs,2025-02-05,309.35,2474.8
HPO42_2,1,304L_SS,17,ft,2024-09-08,248.25,4220.25
HPO42_2,2,GASKET,11,pcs,2024-08-31,177.52,1952.72
HPO42_2,3,304L_SS,19,ft,2024-09-08,301.11,5721.09
HPO42_2,4,GASKET,7,pcs,2024-08-25,296.12,2072.84
HPO42_2,5,FLANGE,4,pcs,2024-08-27,304.16,1216.64
HPO42_2,6,9%_Ni_Alloy,20,ft,2024-09-25,234.51,4690.2
HPO42_2,7,GASKET,14,pcs,2024-08-20,334.19,4678.66
HPO42_3,1,304L_SS,10,ft,2024-09-13,114.08,1140.8
HPO42_3,2,GASKET,20,pcs,2024-08-13,98.84,1976.8
HPO42_3,3,9%_Ni_Alloy,8,ft,2024-09-12,221.71,1773.68
HPO42_3,4,304L_SS,17,ft,2024-08-23,150.4,2556.8
HPO42_3,5,INSULATION,12,pcs,2024-08-21,144.86,1738.32
HPO42_3,6,FLANGE,4,pcs,2024-08-06,393.09,1572.36
HPO42_4,1,INSULATION,2,pcs,2024-06-04,296.86,593.72
HPO42_4,2,9%_Ni_Alloy,9,ft,2024-06-12,127.94,1151.46
HPO42_4,3,VALVE,8,pcs,2024-05-25,191.72,1533.76
HPO42_5,1,9%_Ni_Alloy,19,ft,2025-04-16,237.59,4514.21
HPO42_5,2,9%_Ni_Alloy,18,ft,2025-04-22,251.62,4529.16
HPO42_5,3,GASKET,18,pcs,2025-04-12,183.19,3297.42
HPO42_5,4,VALVE,1,pcs,2025-04-11,141.82,141.82
HPO42_5,5,304L_SS,2,ft,2025-04-26,364.61,729.22
HPO42_5,6,INSULATION,2,pcs,2025-03-29,196.22,392.44
HPO42_5,7,GASKET,9,pcs,2025-03-31,359.01,3231.09
HPO42_6,1,VALVE,15,pcs,2025-02-19,211.3,3169.5
HPO42_6,2,VALVE,8,pcs,2025-02-23,93.42,747.36
HPO42_6,3,304L_SS,8,ft,2025-03-11,395.05,3160.4
HPO42_6,4,304L_SS,14,ft,2025-03-11,116.61,1632.54
HPO42_7,1,VALVE,17,pcs,2024-08-12,361.41,6143.97
HPO42_7,2,FLANGE,6,pcs,2024-08-08,339.78,2038.68
HPO42_7,3,FLANGE,18,pcs,2024-07-30,220.69,3972.42
HPO42_7,4,INSULATION,4,pcs,2024-08-08,144.89,579.56
HPO42_7,5,9%_Ni_Alloy,8,ft,2024-09-04,375.92,3007.36
HPO42_7,6,304L_SS,6,ft,2024-08-20,168.44,1010.64
HPO42_7,7,9%_Ni_Alloy,14,ft,2024-08-16,334.87,4688.18
HPO42_8,1,9%_Ni_Alloy,1,ft,2024-07-12,156.9,156.9
HPO42_8,2,VALVE,14,pcs,2024-07-09,124.31,1740.34
HPO42_8,3,INSULATION,4,pcs,2024-06-30,226.94,907.76
HPO42_8,4,FLANGE,11,pcs,2024-07-05,182.59,2008.49
HPO42_8,5,VALVE,12,pcs,2024-06-29,256.11,3073.32
HPO42_8,6,FLANGE,18,pcs,2024-06-30,97.25,1750.5
HPO42_8,7,VALVE,9,pcs,2024-07-15,184.37,1659.33
HPO42_9,1,304L_SS,13,ft,2024-07-18,196.62,2556.06
HPO42_9,2,304L_SS,5,ft,2024-07-16,268.8,1344.0
HPO42_9,3,FLANGE,1,pcs,2024-06-19,164.47,164.47
HPO42_10,1,304L_SS,13,ft,2025-06-08,376.48,4894.24
HPO42_10,2,GASKET,18,pcs,2025-05-21,187.1,3367.8
HPO42_10,3,304L_SS,9,ft,2025-05-21,311.31,2801.79
HPO42_11,1,304L_SS,5,ft,2024-07-11,155.27,776.35
HPO42_11,2,VALVE,8,pcs,2024-07-10,383.99,3071.92
HPO42_11,3,GASKET,2,pcs,2024-07-05,212.6,425.2
HPO42_12,1,9%_Ni_Alloy,2,ft,2024-07-14,384.21,768.42
HPO42_12,2,304L_SS,6,ft,2024-07-28,98.19,589.14
HPO42_12,3,9%_Ni_Alloy,1,ft,2024-07-10,209.28,209.28
HPO42_12,4,GASKET,13,pcs,2024-07-03,122.11,1587.43
HPO42_12,5,INSULATION,8,pcs,2024-07-02,98.96,791.68
HPO42_13,1,FLANGE,4,pcs,2024-05-30,196.28,785.12
HPO42_13,2,GASKET,18,pcs,2024-06-05,213.44,3841.92
HPO42_13,3,FLANGE,1,pcs,2024-06-17,288.06,288.06
HPO42_13,4,FLANGE,6,pcs,2024-05-31,301.58,1809.48
HPO42_14,1,VALVE,6,pcs,2025-04-20,204.29,1225.74
HPO42_14,2,INSULATION,7,pcs,2025-04-05,202.94,1420.58
HPO42_14,3,VALVE,13,pcs,2025-04-19,339.24,4410.12
HPO42_14,4,FLANGE,9,pcs,2025-04-17,176.18,1585.62
HPO42_14,5,FLANGE,3,pcs,2025-04-04,165.65,496.95
HPO42_14,6,GASKET,13,pcs,2025-04-10,376.49,4894.37
HPO42_15,1,304L_SS,5,ft,2025-01-13,372.08,1860.4
HPO42_15,2,FLANGE,13,pcs,2024-12-14,381.34,4957.42
HPO42_15,3,9%_Ni_Alloy,14,ft,2025-01-18,98.85,1383.9
HPO42_16,1,GASKET,1,pcs,2025-01-27,245.8,245.8
HPO42_16,2,304L_SS,20,ft,2025-02-21,111.83,2236.6
HPO42_16,3,FLANGE,4,pcs,2025-01-25,168.25,673.0
HPO42_16,4,VALVE,18,pcs,2025-01-13,386.13,6950.34
HPO42_16,5,9%_Ni_Alloy,16,ft,2025-02-12,116.72,1867.52
HPO42_16,6,FLANGE,1,pcs,2025-02-01,300.06,300.06
HPO42_17,1,304L_SS,20,ft,2024-07-19,178.32,3566.4
HPO42_17,2,9%_Ni_Alloy,16,ft,2024-08-05,269.58,4313.28
HPO42_17,3,304L_SS,4,ft,2024-08-02,371.06,1484.24
HPO42_17,4,9%_Ni_Alloy,12,ft,2024-07-22,147.49,1769.88
HPO42_17,5,FLANGE,13,pcs,2024-07-09,363.15,4720.95
HPO42_18,1,FLANGE,18,pcs,2025-04-29,83.11,1495.98
HPO42_18,2,9%_Ni_Alloy,1,ft,2025-05-17,328.96,328.96
HPO42_18,3,VALVE,7,pcs,2025-04-16,157.45,1102.15
HPO42_18,4,FLANGE,11,pcs,2025-04-29,185.28,2038.08
HPO42_18,5,VALVE,13,pcs,2025-04-16,130.29,1693.77
HPO42_18,6,VALVE,5,pcs,2025-04-22,358.76,1793.8
HPO42_19,1,GASKET,20,pcs,2024-11-28,164.8,3296.0
HPO42_19,2,9%_Ni_Alloy,18,ft,2024-12-14,114.77,2065.86
HPO42_19,3,9%_Ni_Alloy,9,ft,2024-12-14,245.59,2210.31
HPO42_19,4,GASKET,6,pcs,2024-11-29,218.67,1312.02
HPO42_19,5,INSULATION,15,pcs,2024-11-26,196.59,2948.85
HPO42_19,6,FLANGE,20,pcs,2024-12-07,229.82,4596.4
HPO42_20,1,INSULATION,18,pcs,2024-10-18,163.95,2951.1
HPO42_20,2,9%_Ni_Alloy,10,ft,2024-11-12,100.81,1008.1
HPO42_20,3,9%_Ni_Alloy,2,ft,2024-10-28,216.21,432.42
HPO42_20,4,9%_Ni_Alloy,4,ft,2024-10-27,355.11,1420.44
HPO42_20,5,9%_Ni_Alloy,17,ft,2024-11-09,252.64,4294.88
HPO42_20,6,304L_SS,13,ft,2024-10-24,254.65,3310.45
HPO42_20,7,VALVE,18,pcs,2024-10-16,337.75,6079.5
HPO43_1,1,GASKET,4,pcs,2024-09-09,350.36,1401.44
HPO43_1,2,GASKET,19,pcs,2024-09-04,340.81,6475.39
HPO43_1,3,VALVE,3,pcs,2024-09-03,93.21,279.63
HPO43_2,1,FLANGE,1,pcs,2025-01-23,255.33,255.33
HPO43_2,2,FLANGE,17,pcs,2025-01-28,293.02,4981.34
HPO43_2,3,304L_SS,5,ft,2025-02-20,141.05,705.25
HPO43_2,4,9%_Ni_Alloy,10,ft,2025-02-08,108.46,1084.6
HPO43_3,1,INSULATION,13,pcs,2025-05-20,286.03,3718.39
HPO43_3,2,304L_SS,20,ft,2025-05-28,340.67,6813.4
HPO43_3,3,GASKET,4,pcs,2025-05-17,288.72,1154.88
HPO43_3,4,VALVE,17,pcs,2025-05-18,123.81,2104.77
HPO43_3,5,FLANGE,9,pcs,2025-05-07,226.98,2042.82
HPO43_4,1,304L_SS,18,ft,2024-08-17,310.13,5582.34
HPO43_4,2,FLANGE,11,pcs,2024-07-25,229.33,2522.63
HPO43_4,3,INSULATION,15,pcs,2024-07-25,315.57,4733.55
HPO43_4,4,VALVE,12,pcs,2024-07-17,98.76,1185.12
HPO43_4,5,304L_SS,3,ft,2024-08-05,169.37,508.11
HPO43_4,6,9%_Ni_Alloy,2,ft,2024-08-07,305.11,610.22
HPO43_4,7,9%_Ni_Alloy,16,ft,2024-07-29,225.57,3609.12
HPO43_5,1,VALVE,16,pcs,2024-08-28,372.16,5954.56
HPO43_5,2,9%_Ni_Alloy,2,ft,2024-09-23,301.89,603.78
HPO43_5,3,304L_SS,7,ft,2024-10-03,387.06,2709.42
HPO43_5,4,FLANGE,9,pcs,2024-09-01,128.87,1159.83
HPO43_5,5,9%_Ni_Alloy,10,ft,2024-10-01,351.55,3515.5
HPO43_5,6,9%_Ni_Alloy,14,ft,2024-09-27,256.26,3587.64
HPO43_5,7,FLANGE,14,pcs,2024-09-07,243.73,3412.22
HPO43_6,1,9%_Ni_Alloy,18,ft,2024-12-04,340.87,6135.66
HPO43_6,2,GASKET,13,pcs,2024-11-15,328.6,4271.8
HPO43_6,3,FLANGE,19,pcs,2024-11-16,322.93,6135.67
HPO43_6,4,VALVE,16,pcs,2024-11-19,141.31,2260.96
HPO43_6,5,INSULATION,20,pcs,2024-11-14,249.09,4981.8
HPO43_6,6,304L_SS,16,ft,2024-12-14,275.59,4409.44
HPO43_6,7,INSULATION,3,pcs,2024-11-30,389.25,1167.75
HPO43_7,1,INSULATION,11,pcs,2024-10-06,335.3,3688.3
HPO43_7,2,304L_SS,19,ft,2024-11-02,170.67,3242.73
HPO43_7,3,INSULATION,3,pcs,2024-10-19,97.25,291.75
HPO43_7,4,9%_Ni_Alloy,19,ft,2024-10-17,299.11,5683.09
HPO43_7,5,VALVE,14,pcs,2024-10-06,207.3,2902.2
HPO43_8,1,GASKET,2,pcs,2025-05-19,104.79,209.58
HPO43_8,2,FLANGE,5,pcs,2025-05-28,160.42,802.1
HPO43_8,3,INSULATION,8,pcs,2025-05-22,394.17,3153.36
HPO43_8,4,GASKET,11,pcs,2025-05-16,172.11,1893.21
HPO43_8,5,304L_SS,19,ft,2025-06-03,150.03,2850.57
HPO43_9,1,INSULATION,16,pcs,2024-08-31,204.14,3266.24
HPO43_9,2,VALVE,20,pcs,2024-09-15,318.08,6361.6
HPO43_9,3,9%_Ni_Alloy,19,ft,2024-09-13,223.71,4250.49
HPO43_9,4,FLANGE,3,pcs,2024-09-12,118.83,356.49
HPO43_9,5,304L_SS,18,ft,2024-09-29,276.01,4968.18
HPO43_9,6,304L_SS,9,ft,2024-09-16,247.26,2225.34
HPO43_10,1,FLANGE,17,pcs,2025-04-17,349.96,5949.32
HPO43_10,2,VALVE,16,pcs,2025-04-05,384.83,6157.28
HPO43_10,3,INSULATION,13,pcs,2025-04-08,357.08,4642.04
HPO43_11,1,GASKET,16,pcs,2024-08-29,379.17,6066.72
HPO43_11,2,INSULATION,16,pcs,2024-08-25,270.34,4325.44
HPO43_11,3,FLANGE,17,pcs,2024-09-10,389.69,6624.73
HPO43_11,4,304L_SS,8,ft,2024-09-23,301.42,2411.36
HPO43_11,5,GASKET,2,pcs,2024-09-02,392.96,785.92
HPO43_12,1,FLANGE,11,pcs,2024-09-17,340.97,3750.67
HPO43_12,2,FLANGE,5,pcs,2024-09-21,367.04,1835.2
HPO43_12,3,GASKET,9,pcs,2024-09-18,163.77,1473.93
HPO43_12,4,304L_SS,9,ft,2024-10-11,385.25,3467.25
HPO43_13,1,GASKET,17,pcs,2024-06-22,364.8,6201.6
HPO43_13,2,VALVE,3,pcs,2024-06-25,294.12,882.36
HPO43_13,3,9%_Ni_Alloy,13,ft,2024-07-12,85.14,1106.82
HPO43_14,1,GASKET,19,pcs,2025-01-19,281.63,5350.97
HPO43_14,2,INSULATION,20,pcs,2025-01-14,314.0,6280.0
HPO43_14,3,FLANGE,10,pcs,2025-01-21,270.62,2706.2
HPO43_15,1,9%_Ni_Alloy,11,ft,2025-06-15,137.23,1509.53
HPO43_15,2,VALVE,2,pcs,2025-05-29,303.67,607.34
HPO43_15,3,304L_SS,4,ft,2025-06-11,371.04,1484.16
HPO43_15,4,304L_SS,16,ft,2025-06-16,175.21,2803.36
HPO43_16,1,FLANGE,14,pcs,2024-08-15,161.2,2256.8
HPO43_16,2,304L_SS,10,ft,2024-08-27,358.95,3589.5
HPO43_16,3,VALVE,17,pcs,2024-07-29,198.81,3379.77
HPO43_16,4,FLANGE,2,pcs,2024-07-31,323.62,647.24
HPO43_17,1,VALVE,1,pcs,2024-07-10,286.14,286.14
HPO43_17,2,FLANGE,19,pcs,2024-07-12,219.5,4170.5
HPO43_17,3,304L_SS,19,ft,2024-08-06,368.1,6993.9
HPO43_17,4,VALVE,9,pcs,2024-07-13,263.64,2372.76
HPO43_17,5,304L_SS,11,ft,2024-07-24,321.72,3538.92
HPO43_17,6,304L_SS,3,ft,2024-07-23,257.73,773.19
HPO43_17,7,304L_SS,13,ft,2024-07-30,206.61,2685.93
HPO43_18,1,INSULATION,4,pcs,2024-07-25,381.49,1525.96
HPO43_18,2,VALVE,19,pcs,2024-07-17,98.19,1865.61
HPO43_18,3,FLANGE,2,pcs,2024-07-18,227.85,455.7
HPO43_18,4,304L_SS,2,ft,2024-08-12,123.03,246.06
HPO43_19,1,304L_SS,6,ft,2024-09-29,134.49,806.94
HPO43_19,2,304L_SS,11,ft,2024-10-04,251.64,2768.04
HPO43_19,3,VALVE,3,pcs,2024-09-07,159.26,477.78
HPO43_19,4,FLANGE,3,pcs,2024-09-07,373.14,1119.42
HPO43_19,5,VALVE,6,pcs,2024-09-17,169.9,1019.4
HPO43_19,6,VALVE,2,pcs,2024-09-04,291.63,583.26
HPO43_19,7,FLANGE,13,pcs,2024-09-14,124.89,1623.57
HPO43_20,1,FLANGE,6,pcs,2025-01-11,287.12,1722.72
HPO43_20,2,GASKET,14,pcs,2025-01-16,145.49,2036.86
HPO43_20,3,304L_SS,17,ft,2025-01-17,130.19,2213.23
HPO43_20,4,GASKET,4,pcs,2025-01-12,184.57,738.28
HPO43_20,5,304L_SS,5,ft,2025-01-31,200.97,1004.85
HPO43_20,6,304L_SS,5,ft,2025-01-16,172.21,861.05
HPO43_20,7,304L_SS,11,ft,2025-01-30,118.85,1307.35
HPO44_1,1,VALVE,3,pcs,2024-11-17,292.17,876.51
HPO44_1,2,INSULATION,16,pcs,2024-11-17,186.83,2989.28
HPO44_1,3,9%_Ni_Alloy,20,ft,2024-12-02,317.36,6347.2
HPO44_1,4,9%_Ni_Alloy,1,ft,2024-12-22,306.62,306.62
HPO44_1,5,9%_Ni_Alloy,19,ft,2024-12-18,243.33,4623.27
HPO44_1,6,VALVE,5,pcs,2024-11-30,144.61,723.05
HPO44_1,7,VALVE,14,pcs,2024-11-18,181.62,2542.68
HPO44_2,1,304L_SS,10,ft,2024-07-18,373.16,3731.6
HPO44_2,2,FLANGE,15,pcs,2024-07-12,89.62,1344.3
HPO44_2,3,INSULATION,11,pcs,2024-07-13,140.4,1544.4
HPO44_2,4,VALVE,3,pcs,2024-07-03,133.35,400.05
HPO44_2,5,VALVE,15,pcs,2024-07-12,217.34,3260.1
HPO44_2,6,FLANGE,16,pcs,2024-07-06,114.52,1832.32
HPO44_2,7,304L_SS,15,ft,2024-07-25,242.05,3630.75
HPO44_3,1,9%_Ni_Alloy,16,ft,2025-04-24,171.46,2743.36
HPO44_3,2,9%_Ni_Alloy,8,ft,2025-04-15,385.32,3082.56
HPO44_3,3,9%_Ni_Alloy,12,ft,2025-04-23,326.77,3921.24
HPO44_3,4,VALVE,20,pcs,2025-03-30,191.28,3825.6
HPO44_4,1,FLANGE,6,pcs,2024-08-20,128.91,773.46
HPO44_4,2,304L_SS,18,ft,2024-09-17,348.5,6273.0
HPO44_4,3,FLANGE,9,pcs,2024-08-17,128.13,1153.17
HPO44_4,4,9%_Ni_Alloy,14,ft,2024-09-10,175.25,2453.5
HPO44_4,5,FLANGE,8,pcs,2024-09-03,280.44,2243.52
HPO44_4,6,9%_Ni_Alloy,19,ft,2024-09-12,168.24,3196.56
HPO44_4,7,304L_SS,13,ft,2024-09-06,257.04,3341.52
HPO44_5,1,304L_SS,17,ft,2025-04-25,386.73,6574.41
HPO44_5,2,9%_Ni_Alloy,16,ft,2025-04-17,96.68,1546.88
HPO44_5,3,304L_SS,8,ft,2025-04-11,225.72,1805.76
HPO44_5,4,VALVE,11,pcs,2025-03-25,121.48,1336.28
HPO44_6,1,INSULATION,14,pcs,2024-11-15,226.01,3164.14
HPO44_6,2,304L_SS,16,ft,2024-11-28,247.12,3953.92
HPO44_6,3,304L_SS,8,ft,2024-11-30,345.27,2762.16
HPO44_6,4,9%_Ni_Alloy,14,ft,2024-11-25,274.69,3845.66
HPO44_6,5,FLANGE,2,pcs,2024-11-23,299.97,599.94
HPO44_6,6,VALVE,19,pcs,2024-11-13,259.73,4934.87
HPO44_7,1,GASKET,15,pcs,2024-07-31,217.26,3258.9
HPO44_7,2,FLANGE,5,pcs,2024-08-06,395.35,1976.75
HPO44_7,3,VALVE,15,pcs,2024-08-13,91.33,1369.95
HPO44_7,4,FLANGE,6,pcs,2024-07-28,121.46,728.76
HPO44_7,5,GASKET,16,pcs,2024-08-10,224.92,3598.72
HPO44_7,6,VALVE,10,pcs,2024-08-04,351.88,3518.8
HPO44_7,7,FLANGE,4,pcs,2024-07-30,212.18,848.72
HPO44_8,1,INSULATION,7,pcs,2025-04-14,202.54,1417.78
HPO44_8,2,GASKET,16,pcs,2025-04-10,333.8,5340.8
HPO44_8,3,9%_Ni_Alloy,7,ft,2025-04-23,384.33,2690.31
HPO44_8,4,FLANGE,15,pcs,2025-04-11,312.23,4683.45
HPO44_9,1,304L_SS,15,ft,2025-03-10,354.44,5316.6
HPO44_9,2,304L_SS,9,ft,2025-02-26,120.04,1080.36
HPO44_9,3,VALVE,15,pcs,2025-02-15,372.82,5592.3
HPO44_9,4,GASKET,4,pcs,2025-02-27,289.75,1159.0
HPO44_9,5,FLANGE,11,pcs,2025-02-23,153.91,1693.01
HPO44_9,6,GASKET,16,pcs,2025-02-14,374.84,5997.44
HPO44_9,7,VALVE,16,pcs,2025-02-10,210.52,3368.32
HPO44_10,1,VALVE,12,pcs,2024-07-05,369.16,4429.92
HPO44_10,2,FLANGE,15,pcs,2024-06-29,398.9,5983.5
HPO44_10,3,GASKET,15,pcs,2024-06-27,312.09,4681.35
HPO44_11,1,INSULATION,7,pcs,2024-11-06,315.35,2207.45
HPO44_11,2,VALVE,7,pcs,2024-11-19,131.39,919.73
HPO44_11,3,GASKET,14,pcs,2024-11-07,343.98,4815.72
HPO44_12,1,GASKET,10,pcs,2024-10-09,97.79,977.9
HPO44_12,2,GASKET,6,pcs,2024-10-08,121.14,726.84
HPO44_12,3,9%_Ni_Alloy,2,ft,2024-10-20,382.49,764.98
HPO44_12,4,304L_SS,9,ft,2024-10-26,238.28,2144.52
HPO44_13,1,INSULATION,5,pcs,2024-08-14,284.39,1421.95
HPO44_13,2,VALVE,17,pcs,2024-07-31,286.25,4866.25
HPO44_13,3,GASKET,7,pcs,2024-08-12,132.15,925.05
HPO44_14,1,304L_SS,1,ft,2025-02-14,350.1,350.1
HPO44_14,2,FLANGE,12,pcs,2025-01-17,183.32,2199.84
HPO44_14,3,304L_SS,7,ft,2025-02-17,360.61,2524.27
HPO44_14,4,304L_SS,1,ft,2025-02-21,332.3,332.3
HPO44_14,5,GASKET,3,pcs,2025-01-16,228.46,685.38
HPO44_14,6,9%_Ni_Alloy,8,ft,2025-02-08,203.15,1625.2
HPO44_14,7,9%_Ni_Alloy,17,ft,2025-02-09,314.92,5353.64
HPO44_15,1,INSULATION,10,pcs,2024-08-08,182.35,1823.5
HPO44_15,2,GASKET,7,pcs,2024-07-30,365.3,2557.1
HPO44_15,3,GASKET,8,pcs,2024-08-07,270.58,2164.64
HPO44_15,4,FLANGE,2,pcs,2024-08-02,198.99,397.98
HPO44_15,5,FLANGE,13,pcs,2024-07-25,227.46,2956.98
HPO44_15,6,VALVE,17,pcs,2024-07-29,173.37,2947.29
HPO44_16,1,VALVE,2,pcs,2024-08-05,170.95,341.9
HPO44_16,2,INSULATION,20,pcs,2024-08-20,375.89,7517.8
HPO44_16,3,VALVE,5,pcs,2024-08-23,238.01,1190.05
HPO44_16,4,VALVE,9,pcs,2024-08-20,221.84,1996.56
HPO44_16,5,9%_Ni_Alloy,10,ft,2024-08-21,380.27,3802.7
HPO44_17,1,304L_SS,16,ft,2025-01-12,241.22,3859.52
HPO44_17,2,FLANGE,14,pcs,2024-12-07,217.84,3049.76
HPO44_17,3,INSULATION,8,pcs,2024-12-14,237.78,1902.24
HPO44_18,1,INSULATION,13,pcs,2024-09-01,109.31,1421.03
HPO44_18,2,9%_Ni_Alloy,19,ft,2024-09-04,275.5,5234.5
HPO44_18,3,GASKET,1,pcs,2024-08-30,364.66,364.66
HPO44_19,1,9%_Ni_Alloy,9,ft,2024-07-20,103.9,935.1
HPO44_19,2,304L_SS,7,ft,2024-08-01,173.57,1214.99
HPO44_19,3,GASKET,15,pcs,2024-07-03,295.12,4426.8
HPO44_19,4,INSULATION,20,pcs,2024-07-03,141.22,2824.4
HPO44_19,5,304L_SS,5,ft,2024-07-28,123.3,616.5
HPO44_19,6,FLANGE,16,pcs,2024-07-18,394.09,6305.44
HPO44_20,1,FLANGE,15,pcs,2024-06-04,194.43,2916.45
HPO44_20,2,304L_SS,14,ft,2024-07-07,307.35,4302.9
HPO44_20,3,9%_Ni_Alloy,2,ft,2024-06-21,179.25,358.5
HPO44_20,4,VALVE,2,pcs,2024-06-05,81.96,163.92
HPO44_20,5,FLANGE,17,pcs,2024-06-02,292.97,4980.49
HPO44_21,1,FLANGE,20,pcs,2025-02-08,359.87,7197.4
HPO44_21,2,304L_SS,3,ft,2025-02-14,320.39,961.17
HPO44_21,3,9%_Ni_Alloy,19,ft,2025-02-15,376.36,7150.84
HPO44_21,4,VALVE,3,pcs,2025-02-09,141.77,425.31
HPO44_21,5,INSULATION,13,pcs,2025-01-31,154.17,2004.21
HPO44_22,1,VALVE,6,pcs,2024-08-06,318.45,1910.7
HPO44_22,2,9%_Ni_Alloy,15,ft,2024-08-19,117.97,1769.55
HPO44_22,3,304L_SS,5,ft,2024-08-18,185.03,925.15
HPO44_22,4,GASKET,4,pcs,2024-07-20,311.8,1247.2
HPO44_22,5,304L_SS,5,ft,2024-08-20,392.95,1964.75
HPO44_22,6,GASKET,20,pcs,2024-07-24,328.05,6561.0
HPO44_22,7,304L_SS,10,ft,2024-08-20,191.39,1913.9
HPO44_23,1,304L_SS,16,ft,2024-08-16,182.1,2913.6
